Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,22,SAC,NBA,PG,65,37,1656,256,571,0.448,83,219,0.379,173,352,0.491,0.521,154,185,0.832,48,120,168,266,53,8,105,121,749
2012-13,23,SAC,NBA,PG,79,62,2122,366,832,0.44,115,321,0.358,251,511,0.491,0.509,253,287,0.882,29,132,161,316,67,3,140,167,1100
2013-14,24,SAC,NBA,PG,72,54,2497,496,1096,0.453,127,364,0.349,369,732,0.504,0.51,346,407,0.85,47,163,210,454,93,8,213,185,1465
2014-15,25,TOT,NBA,PG,67,1,1726,335,797,0.42,129,346,0.373,206,451,0.457,0.501,302,348,0.868,33,120,153,284,57,5,143,150,1101
2015-16,26,BOS,NBA,PG,21,18,654,151,350,0.431,47,138,0.341,104,212,0.491,0.499,92,106,0.868,6,41,47,133,35,0,51,37,441
