ilkid,position,year,firstname,lastname,team,Season #,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
ROBINCL02,0,2006,Cliff,Robinson,NJN,17,N,50,951,203,31,91,122,51,12,23,30,98,218,81,36,16,66,25
ROLLITR01,1,1992,Tree,Rollins,HOU,15,N,42,247,31,12,48,60,10,6,15,9,43,41,11,12,9,2,0
ROLLITR01,1,1993,Tree,Rollins,ORL,16,N,45,384,76,33,63,96,9,7,35,13,55,53,29,30,18,0,0
ROLLITR01,1,1994,Tree,Rollins,ORL,17,N,51,478,61,31,64,95,9,7,36,23,63,42,20,31,21,0,0
SCHAYDA01,1,1996,Danny,Schayes,ORL,15,N,45,540,133,41,84,125,14,15,16,27,74,120,47,52,39,1,0
SCHAYDA01,1,1997,Danny,Schayes,ORL,16,N,74,1272,406,97,145,242,44,34,32,61,182,371,155,119,96,0,0
SCHAYDA01,1,1998,Danny,Schayes,ORL,17,N,19,143,28,3,11,14,4,1,2,8,23,29,11,8,6,0,0
STOCKJO01,2,1999,John,Stockton,UTA,15,N,82,2432,990,45,170,215,703,143,15,179,192,725,363,257,221,121,43
STOCKJO01,2,2000,John,Stockton,UTA,16,N,82,2397,944,54,173,227,713,132,21,203,194,651,328,278,227,132,61
STOCKJO01,2,2001,John,Stockton,UTA,17,N,82,2567,1102,58,204,262,674,152,24,207,209,775,401,321,275,78,25
WILLIHE01,1,1996,Herb,Williams,NYK,15,N,21,184,39,9,22,31,5,4,5,5,18,46,18,4,3,1,0
WILLIHE01,1,1997,Herb,Williams,NYK,16,N,27,178,37,6,23,29,4,6,9,5,34,43,18,8,1,0,0
WILLIHE01,1,1998,Herb,Williams,NYK,17,N,6,34,10,3,3,6,0,0,2,2,2,8,4,2,2,0,0
WILLIKE01,0,1999,Kevin,Willis,TOR,15,N,79,1679,604,201,281,482,49,36,48,98,256,569,236,164,131,3,1
WILLIKE01,0,2000,Kevin,Willis,TOT,16,N,78,1830,722,177,355,532,50,57,52,87,216,690,304,147,113,6,1
WILLIKE01,0,2001,Kevin,Willis,HOU,17,N,52,863,315,105,194,299,14,25,23,41,98,284,125,87,65,1,0
