ilkid,position,year,firstname,lastname,team,Season #,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
ANTHOGR01,2,1997,Greg,Anthony,SEA,6,N,80,1021,419,18,93,111,205,64,3,91,97,348,150,80,53,159,66
ANTHOGR01,2,1998,Greg,Anthony,POR,7,N,50,806,319,14,49,63,100,66,3,55,75,251,104,89,62,125,49
ANTHOGR01,2,1999,Greg,Anthony,POR,8,N,82,1548,514,17,116,133,208,59,9,85,143,416,169,114,88,233,88
ARENAGI01,2,2007,Gilbert,Arenas,WAS,6,N,13,424,252,6,45,51,66,23,1,49,30,197,78,96,74,78,22
ARENAGI01,2,2008,Gilbert,Arenas,WAS,7,N,2,62,26,1,8,9,20,0,1,1,4,23,6,16,12,7,2
ArenaGi01,2,2009,Gilbert,Arenas,WAS,8,N,32,1169,722,17,116,133,230,41,9,117,95,616,253,207,153,181,63
ARMSTBJ01,2,1995,B.j.,Armstrong,GSW,6,N,82,2262,1012,22,162,184,401,68,6,128,147,727,340,279,234,207,98
ARMSTBJ01,2,1996,B.j.,Armstrong,GSW,7,N,49,1020,389,7,67,74,126,25,2,53,56,327,148,79,68,90,25
ARMSTBJ01,2,1997,B.j.,Armstrong,TOT,8,N,66,831,261,16,60,76,150,29,0,42,74,213,105,50,42,35,9
ARMSTDA01,2,2000,Darrell,Armstrong,ORL,6,N,75,2767,1189,94,249,343,524,135,13,200,155,1002,413,249,220,403,143
ARMSTDA01,2,2001,Darrell,Armstrong,ORL,7,N,82,2731,1015,83,236,319,453,157,10,175,166,827,347,205,182,398,139
ARMSTDA01,2,2002,Darrell,Armstrong,ORL,8,N,82,2350,769,91,204,295,323,135,13,160,167,643,263,188,165,232,78
ARTESRO01,0,2005,Ron,Artest,TOT,6,N,56,2210,984,75,211,286,203,122,41,131,164,867,350,305,206,253,78
ARTESRO01,0,2006,Ron,Artest,SAC,7,N,70,2642,1316,102,352,454,235,149,43,146,205,1040,458,415,307,260,93
ARTESRO01,0,2007,Ron,Artest,SAC,8,N,57,2168,1166,101,226,327,199,134,38,147,159,962,435,295,212,221,84
ASKEWVI01,2,1993,Vincent,Askew,SEA,6,N,80,1690,727,60,124,184,194,73,19,70,145,567,273,211,175,31,6
ASKEWVI01,2,1994,Vincent,Askew,SEA,7,N,71,1721,703,65,116,181,176,49,13,85,191,504,248,238,176,94,31
ASKEWVI01,2,1995,Vincent,Askew,SEA,8,N,69,1725,584,65,153,218,163,47,15,96,178,436,215,163,125,86,29
ASKINKE01,0,1996,Keith,Askins,MIA,6,N,78,1773,384,86,185,271,75,53,19,59,196,319,138,58,39,172,69
ASKINKE01,0,1997,Keith,Askins,MIA,7,N,46,681,111,28,73,101,29,27,12,26,107,122,39,19,12,74,21
ASKINKE01,0,1998,Keith,Askins,MIA,8,N,33,415,53,10,34,44,10,17,3,13,58,62,20,8,5,29,8
ATKINCH01,2,2005,Chucky,Atkins,TOT,6,N,71,1712,678,23,97,120,198,43,2,87,152,573,226,163,129,274,97
ATKINCH01,2,2006,Chucky,Atkins,MEM,7,N,75,2065,988,18,121,139,346,50,4,127,136,715,310,311,252,306,116
ATKINCH01,2,2007,Chucky,Atkins,DEN,8,N,24,350,113,3,28,31,47,9,1,10,27,122,42,9,4,79,25
AUGMOST01,2,1997,Stacey,Augmon,POR,6,N,71,1445,403,104,131,235,88,57,32,81,144,372,154,156,94,7,1
AUGMOST01,2,1998,Stacey,Augmon,POR,7,N,48,874,208,47,78,125,58,57,18,30,81,174,78,76,52,2,0
AUGMOST01,2,1999,Stacey,Augmon,POR,8,N,59,692,203,42,74,116,53,27,11,38,69,175,83,55,37,2,0
AUSTIIS01,1,1997,Isaac,Austin,TOT,6,N,78,2266,1055,199,358,557,175,61,56,206,231,871,406,363,243,8,0
AUSTIIS01,1,1998,Isaac,Austin,ORL,7,N,49,1259,477,83,154,237,89,47,35,114,125,453,185,157,105,7,2
AUSTIIS01,1,1999,Isaac,Austin,WAS,8,N,59,1173,397,64,218,282,74,17,38,107,128,352,151,137,94,4,1
AWTREDE01,1,1976,Dennis,Awtrey,PHO,6,N,72,1760,411,111,245,356,182,23,31,0,170,373,160,126,91,0,0
AWTREDE01,1,1977,Dennis,Awtrey,PHO,7,N,81,1623,293,97,205,302,163,19,25,127,153,264,112,109,69,0,0
AWTREDE01,1,1978,Dennis,Awtrey,TOT,8,N,63,746,129,42,109,151,69,16,13,52,106,107,44,56,41,0,0
BAILEJA01,0,1985,James,Bailey,NYK,6,N,48,1245,533,102,232,334,50,33,40,99,207,443,202,167,129,4,0
BAILEJA01,0,1986,James,Bailey,NJN,7,N,34,542,282,48,89,137,20,12,23,54,119,239,112,80,58,0,0
BAILEJA01,0,1987,James,Bailey,PHO,8,N,65,869,288,73,137,210,42,17,28,70,180,241,109,89,70,4,0
BAILETH01,0,1989,Thurl,Bailey,UTA,6,N,82,2583,1162,116,294,410,137,32,100,139,175,977,470,285,222,8,0
BAILETH01,0,1990,Thurl,Bailey,UTA,7,N,82,2486,1017,101,306,407,124,53,91,130,160,872,399,271,219,3,0
BAILETH01,0,1991,Thurl,Bailey,TOT,8,N,84,2104,951,122,363,485,78,35,117,108,160,836,368,270,215,2,0
BAKERVI01,0,1999,Vin,Baker,SEA,6,N,79,2849,1311,227,378,605,148,47,66,213,288,1129,514,412,281,8,2
BAKERVI01,0,2000,Vin,Baker,SEA,7,N,76,2129,927,179,251,430,90,38,73,158,264,822,347,321,232,16,1
BAKERVI01,0,2001,Vin,Baker,SEA,8,N,55,1711,774,168,182,350,72,22,36,127,197,649,315,226,143,8,1
BALLAGR01,0,1983,Greg,Ballard,WA1,6,N,82,2701,1188,140,348,488,290,94,35,142,214,1061,510,208,166,15,2
BALLAGR01,0,1984,Greg,Ballard,WA1,7,N,82,2664,1072,150,381,531,208,100,33,106,221,978,469,151,120,46,14
BALLAGR01,0,1985,Greg,Ballard,GSW,8,N,75,1792,662,132,285,417,83,65,8,54,174,570,272,126,101,35,17
BANTOMI01,0,1979,Mike,Bantom,IND,6,N,77,2330,908,192,264,456,279,85,49,189,268,760,384,209,139,3,1
BANTOMI01,0,1980,Mike,Bantom,IND,7,N,76,2375,1061,150,277,427,240,80,85,197,284,882,431,281,199,6,0
BANTOMI01,0,1981,Mike,Bantom,TOT,8,N,82,2016,838,174,266,440,114,63,61,149,272,712,334,267,168,6,2
BARKLCH01,0,1990,Charles,Barkley,PHI,6,N,67,2498,1849,258,422,680,284,110,33,210,173,1167,665,658,475,155,44
BARKLCH01,0,1991,Charles,Barkley,PHI,7,N,75,2881,1730,271,559,830,308,136,44,235,196,1126,622,653,454,137,32
BARKLCH01,0,1992,Charles,Barkley,PHO,8,N,76,2859,1944,237,691,928,385,119,74,233,196,1376,716,582,445,220,67
BARRODA01,2,1995,Dana,Barros,BOS,6,N,80,2328,1038,21,171,192,306,58,3,120,116,805,379,147,130,368,150
BARRODA01,2,1996,Dana,Barros,BOS,7,N,24,708,300,5,43,48,81,26,6,39,34,253,110,43,37,105,43
BARRODA01,2,1997,Dana,Barros,BOS,8,N,80,1686,784,28,125,153,286,83,6,107,124,609,281,144,122,246,100
BARRYBR01,2,2001,Brent,Barry,SEA,6,N,81,3038,1164,58,383,441,426,147,37,165,182,790,401,234,198,387,164
BARRYBR01,2,2002,Brent,Barry,SEA,7,N,75,2480,774,48,253,301,384,113,15,142,199,577,264,161,128,293,118
BARRYBR01,2,2003,Brent,Barry,SEA,8,N,59,1803,635,21,183,204,342,85,16,139,121,427,215,110,91,252,114
BARRYJO01,2,1998,Jon,Barry,SAC,6,N,43,736,213,25,71,96,112,53,5,47,61,138,59,84,71,79,24
BARRYJO01,2,1999,Jon,Barry,SAC,7,N,62,1281,495,38,121,159,150,75,7,85,104,346,161,116,107,154,66
BARRYJO01,2,2000,Jon,Barry,SAC,8,N,62,1010,316,16,78,94,130,28,6,53,66,255,103,73,64,132,46
BATTISH01,0,2007,Shane,Battier,HOU,6,N,80,2906,744,131,277,408,155,77,90,78,196,619,265,101,75,369,139
BATTISH01,0,2008,Shane,Battier,HOU,7,N,60,2033,436,52,233,285,137,48,54,49,114,354,145,67,55,237,91
BattiSh01,0,2009,Shane,Battier,HOU,8,N,67,2168,534,74,238,312,164,53,76,64,139,447,178,106,77,279,101
BATTITO01,1,2003,Tony,Battie,TOT,6,N,73,1479,408,118,241,359,58,26,67,63,159,384,170,89,66,9,2
BATTITO01,1,2004,Tony,Battie,ORL,7,N,81,1894,394,109,343,452,42,30,81,81,244,354,163,94,68,6,0
BATTITO01,1,2005,Tony,Battie,ORL,8,N,82,2215,649,146,311,457,49,46,69,88,250,552,280,134,89,6,0
BATTLJO01,2,1991,John,Battle,CLE,6,N,76,1637,779,19,93,112,159,36,5,91,116,659,316,171,145,17,2
BATTLJO01,2,1992,John,Battle,CLE,7,N,41,497,223,4,25,29,54,9,5,22,39,200,83,72,56,6,1
BATTLJO01,2,1993,John,Battle,CLE,8,N,51,814,338,7,32,39,83,22,1,41,66,273,130,97,73,19,5
BEARDBU01,2,1975,Butch,Beard,TOT,6,N,75,1704,600,103,207,310,218,81,8,0,216,496,228,192,144,0,0
BEARDBU01,2,1976,Butch,Beard,NYK,7,N,70,1082,371,50,113,163,144,57,5,0,137,293,148,109,75,0,0
BEARDBU01,2,1977,Butch,Beard,NYK,8,N,79,1979,745,76,188,264,339,117,3,154,201,614,308,160,129,0,0
BECKBY01,1,1973,Byron,Beck,DEN,6,A,82,1979,970,0,417,417,76,48,8,83,233,823,425,141,120,1,0
BECKBY01,1,1974,Byron,Beck,DEN,7,A,84,1818,849,0,343,343,106,59,14,76,270,745,384,97,81,1,0
BECKBY01,1,1975,Byron,Beck,DEN,8,A,80,1586,770,0,354,354,116,48,20,91,192,646,334,116,97,11,5
BELLCH01,2,2007,Charlie,Bell,MIL,6,N,68,1632,514,31,136,167,210,52,2,77,121,486,185,87,70,217,74
BELLCH01,2,2008,Charlie,Bell,MIL,7,N,70,1783,587,32,102,134,151,50,7,76,138,524,217,80,66,240,87
BellCh01,2,2009,Charlie,Bell,MIL,8,N,71,1611,459,31,101,132,104,39,12,54,136,443,169,67,48,200,73
BELLRA01,2,2006,Raja,Bell,PHO,6,N,78,2918,1143,48,203,251,196,50,22,83,233,950,410,152,118,496,205
BELLRA01,2,2007,Raja,Bell,PHO,7,N,75,2647,889,47,227,274,168,54,27,65,220,752,317,91,79,438,176
BELLRA01,2,2008,Raja,Bell,TOT,8,N,67,2315,799,41,202,243,142,50,8,86,166,684,299,102,87,271,114
BENJABE01,1,1991,Benoit,Benjamin,SEA,6,N,63,1941,879,130,383,513,76,39,118,175,185,740,354,249,171,2,0
BENJABE01,1,1992,Benoit,Benjamin,TOT,7,N,59,754,335,51,158,209,22,31,48,78,134,271,133,104,69,0,0
BENJABE01,1,1993,Benoit,Benjamin,NJN,8,N,77,1817,718,135,364,499,44,35,90,97,198,589,283,214,152,0,0
BENSOKE01,1,1983,Kent,Benson,DET,6,N,82,1734,579,117,292,409,130,71,53,79,230,451,248,101,83,1,0
BENSOKE01,1,1984,Kent,Benson,DET,7,N,72,1401,478,103,221,324,93,53,44,68,207,397,201,94,76,3,0
BENSOKE01,1,1985,Kent,Benson,DET,8,N,72,1344,469,118,258,376,80,58,51,58,196,415,201,83,66,2,1
BESTTR01,2,2001,Travis,Best,CHI,6,N,74,1746,581,20,131,151,324,89,7,99,173,518,228,116,104,59,21
BESTTR01,2,2002,Travis,Best,MIA,7,N,72,1807,603,26,121,147,255,44,7,106,174,583,231,123,105,109,36
BESTTR01,2,2003,Travis,Best,DAL,8,N,61,762,171,17,51,68,112,31,4,33,66,172,64,46,40,20,3
BIBBYHE01,2,1978,Henry,Bibby,PHI,6,N,82,2538,1002,72,172,244,371,72,7,197,199,869,368,335,266,0,0
BIBBYHE01,2,1979,Henry,Bibby,PHI,7,N,82,2035,739,65,143,208,307,62,6,147,161,626,251,286,226,52,11
BIBBYHE01,2,1980,Henry,Bibby,SDC,8,N,73,1112,335,25,49,74,200,47,2,76,85,306,118,98,67,95,32
BIBBYMI01,2,2004,Mike,Bibby,SAC,6,N,80,3085,1571,77,255,332,541,124,30,203,191,1264,560,413,320,364,131
BIBBYMI01,2,2005,Mike,Bibby,SAC,7,N,82,3167,1728,29,211,240,444,82,10,199,169,1382,597,403,342,497,192
BIBBYMI01,2,2006,Mike,Bibby,SAC,8,N,82,2784,1403,39,224,263,388,88,6,197,139,1166,471,347,288,481,173
BILLUCH01,2,2003,Chauncey,Billups,DET,6,N,78,2758,1318,35,241,276,446,84,8,189,177,996,392,460,404,335,130
BILLUCH01,2,2004,Chauncey,Billups,DET,7,N,80,2867,1316,48,223,271,464,81,9,180,194,913,404,382,343,387,165
BILLUCH01,2,2005,Chauncey,Billups,DET,8,N,81,2925,1495,41,211,252,699,71,8,170,160,1012,423,520,465,425,184
BIRDLA01,0,1985,Larry,Bird,BOS,6,N,82,3113,2115,190,615,805,557,166,51,266,182,1606,796,492,441,194,82
BIRDLA01,0,1986,Larry,Bird,BOS,7,N,74,3005,2076,124,558,682,566,135,70,240,185,1497,786,455,414,225,90
BIRDLA01,0,1987,Larry,Bird,BOS,8,N,76,2965,2275,108,595,703,467,125,57,213,157,1672,881,453,415,237,98
BIRDSOT01,2,1983,Otis,Birdsong,NJN,6,N,69,2168,1365,74,96,170,266,86,17,170,180,1147,583,319,194,20,5
BIRDSOT01,2,1984,Otis,Birdsong,NJN,7,N,56,1842,1155,60,88,148,232,84,7,117,145,968,495,259,161,21,4
BIRDSOT01,2,1985,Otis,Birdsong,NJN,8,N,77,2395,1214,88,114,202,261,85,17,179,228,1056,542,210,122,22,8
BLACKRO01,2,1987,Rolando,Blackman,DAL,6,N,71,2580,1325,82,164,246,262,64,18,144,112,1050,497,379,331,5,0
BLACKRO01,2,1988,Rolando,Blackman,DAL,7,N,78,2946,1534,70,203,273,288,65,20,165,137,1249,594,370,316,85,30
BLACKRO01,2,1989,Rolando,Blackman,DAL,8,N,80,2934,1552,88,192,280,289,77,21,174,128,1256,626,340,287,43,13
BLAYLMO01,2,1995,Mookie,Blaylock,ATL,6,N,81,2893,1268,110,222,332,478,212,17,188,151,1123,455,170,127,623,231
BLAYLMO01,2,1996,Mookie,Blaylock,ATL,7,N,78,3056,1354,114,299,413,463,212,20,185,141,1159,501,174,131,604,221
BLAYLMO01,2,1997,Mookie,Blaylock,ATL,8,N,70,2700,921,81,260,341,469,181,21,176,122,938,368,134,95,334,90
BLOUNCO01,0,1999,Corie,Blount,PHO,6,N,38,446,107,52,61,113,10,15,7,28,78,89,44,33,19,2,0
BLOUNCO01,0,2000,Corie,Blount,TOT,7,N,68,1305,313,181,219,400,59,42,22,73,165,294,130,83,51,8,2
BLOUNCO01,0,2001,Corie,Blount,PHI,8,N,72,1426,259,149,219,368,44,49,26,52,176,251,115,45,29,1,0
BLOUNMA01,1,2006,Mark,Blount,MIN,6,N,82,2547,1010,136,369,505,67,43,58,159,239,839,427,195,147,31,9
BLOUNMA01,1,2007,Mark,Blount,MIA,7,N,69,1544,581,69,194,263,41,33,34,70,133,514,238,138,88,44,17
BLOUNMA01,1,2008,Mark,Blount,MIA,8,N,20,207,79,10,31,41,4,1,7,14,17,78,30,13,8,27,11
BOERWTO01,1,1974,Tom,Boerwinkle,CHI,6,N,80,1175,337,105,275,380,272,25,45,0,163,271,132,95,73,0,0
BOERWTO01,1,1975,Tom,Boerwinkle,CHI,7,N,74,2045,648,263,529,792,283,47,52,0,263,530,265,177,118,0,0
BOERWTO01,1,1976,Tom,Boerwinkle,CHI,8,N,82,1070,302,101,211,312,189,19,19,0,147,273,134,63,34,0,0
BOGUEMU01,2,1993,Muggsy,Bogues,CHA,6,N,77,2746,835,78,235,313,780,133,2,171,147,751,354,155,125,12,2
BOGUEMU01,2,1994,Muggsy,Bogues,CHA,7,N,78,2624,862,51,206,257,675,103,0,132,151,730,348,180,160,30,6
BOGUEMU01,2,1995,Muggsy,Bogues,CHA,8,N,6,77,14,6,1,7,19,2,0,6,4,16,6,2,2,1,0
BOLMA01,1,1991,Manute,Bol,PHI,6,N,71,1267,110,54,168,222,22,11,205,41,139,128,49,26,12,9,0
BOLMA01,1,1992,Manute,Bol,PHI,7,N,58,855,126,44,149,193,18,14,119,50,87,127,52,19,12,32,10
BOLMA01,1,1993,Manute,Bol,TOT,8,N,14,116,8,3,15,18,1,2,16,5,13,19,4,0,0,3,0
BOONERO01,2,1974,Ron,Boone,UTS,6,A,84,3414,2117,0,406,406,372,126,34,335,265,1776,872,422,363,33,10
BOONERO01,2,1975,Ron,Boone,STL,7,A,78,2961,1719,0,319,319,387,154,15,276,243,1467,713,318,277,43,16
BOONERO01,2,1976,Ron,Boone,KCK,8,N,82,3021,1818,128,193,321,338,119,19,0,258,1577,747,384,324,0,0
BOOTHCA01,1,2005,Calvin,Booth,WAS,6,N,33,252,46,19,33,52,12,9,9,8,44,47,20,9,5,2,1
BOOTHCA01,1,2006,Calvin,Booth,WAS,7,N,44,380,69,27,54,81,18,4,29,9,71,66,31,10,6,2,1
BOOTHCA01,1,2007,Calvin,Booth,PHI,8,N,31,204,24,6,32,38,8,6,18,4,35,27,9,10,6,0,0
BOWENBR01,0,2002,Bruce,Bowen,SAS,6,N,82,2566,583,59,180,239,113,66,42,72,195,479,223,89,36,229,101
BOWENBR01,0,2003,Bruce,Bowen,SAS,7,N,82,2624,565,45,208,253,113,84,33,90,166,502,211,114,66,212,77
BOWENBR01,0,2004,Bruce,Bowen,SAS,8,N,82,2627,675,50,235,285,126,55,39,57,175,598,251,112,71,253,102
BOWIESA01,1,1990,Sam,Bowie,NJN,6,N,62,1916,801,176,304,480,147,43,90,141,175,723,314,231,169,22,4
BOWIESA01,1,1991,Sam,Bowie,NJN,7,N,71,2179,1062,203,375,578,186,41,120,150,212,947,421,280,212,25,8
BOWIESA01,1,1992,Sam,Bowie,NJN,8,N,79,2092,717,158,398,556,127,32,128,120,226,638,287,181,141,6,2
BOYKIEA01,2,2004,Earl,Boykins,DEN,6,N,82,2162,1015,37,106,143,372,78,12,121,122,824,340,303,279,166,56
BOYKIEA01,2,2005,Earl,Boykins,DEN,7,N,60,1545,756,21,60,81,230,48,4,83,73,661,271,174,152,179,62
BOYKIEA01,2,2006,Earl,Boykins,TOT,8,N,66,2031,961,49,90,139,291,56,2,120,92,769,323,245,220,239,95
BRADLBI01,0,1973,Bill,Bradley,NYK,6,N,82,2813,1150,59,194,253,242,42,21,0,278,1112,502,167,146,0,0
BRADLBI01,0,1974,Bill,Bradley,NYK,7,N,79,2787,1048,65,186,251,247,74,18,0,283,1036,452,165,144,0,0
BRADLBI01,0,1975,Bill,Bradley,NYK,8,N,82,2709,914,47,187,234,247,68,18,0,256,906,392,148,130,0,0
BRADLDU01,2,1985,Dudley,Bradley,WA1,6,N,70,842,195,24,71,95,107,85,3,44,101,209,73,56,32,68,17
BRADLDU01,2,1986,Dudley,Bradley,MIL,7,N,68,900,212,31,71,102,66,105,8,34,118,213,76,58,47,50,13
BRADLDU01,2,1987,Dudley,Bradley,TOT,8,N,65,1437,423,25,102,127,151,114,43,88,172,365,156,97,74,102,37
BRADLSH01,1,1999,Shawn,Bradley,DAL,6,N,77,1901,647,160,337,497,60,71,190,74,260,555,266,149,114,5,1
BRADLSH01,1,2000,Shawn,Bradley,DAL,7,N,82,2001,579,160,448,608,38,36,228,88,256,447,219,178,140,6,1
BRADLSH01,1,2001,Shawn,Bradley,DAL,8,N,53,758,215,53,123,176,20,28,64,25,128,163,78,64,59,1,0
BRANDEL01,0,2005,Elton,Brand,LAC,6,N,79,3099,1953,236,554,790,208,81,201,173,227,1435,756,568,440,3,1
BRANDEL01,0,2006,Elton,Brand,LAC,7,N,80,3073,1642,268,476,744,235,77,179,202,238,1211,645,461,351,1,1
BRANDEL01,0,2007,Elton,Brand,LAC,8,N,8,274,141,21,43,64,16,3,15,17,21,115,52,47,37,0,0
BRANDTE01,2,1997,Terrell,Brandon,MIL,6,N,50,1784,841,23,153,176,387,111,17,145,120,731,339,156,132,93,31
BRANDTE01,2,1998,Terrell,Brandon,TOT,7,N,36,1217,501,27,107,134,309,63,10,74,82,507,212,78,65,47,12
BRANDTE01,2,1999,Terrell,Brandon,MIN,8,N,71,2587,1212,44,194,238,629,134,30,184,158,1042,486,208,187,132,53
