ilkid,position,year,firstname,lastname,team,Season #,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
HARDAAN01,2,2002,Penny,Hardaway,PHO,9,N,58,1777,615,66,192,258,235,66,26,145,150,573,256,97,77,73,26
HARDAAN01,2,2003,Anfernee,Hardaway,TOT,10,N,76,2095,699,69,218,287,176,70,20,107,146,679,279,138,111,79,30
HARDAAN01,2,2004,Anfernee,Hardaway,NYK,11,N,37,894,269,19,70,89,74,28,3,50,79,260,110,46,34,50,15
HARDATI01,2,1998,Tim,Hardaway,MIA,9,N,48,1772,835,15,137,152,352,57,6,131,102,752,301,149,121,311,112
HARDATI01,2,1999,Tim,Hardaway,MIA,10,N,52,1672,696,25,125,150,385,49,4,119,112,638,246,133,110,256,94
HARDATI01,2,2000,Tim,Hardaway,MIA,11,N,77,2613,1150,26,178,204,483,90,6,189,155,1042,408,181,145,517,189
HARPEDE01,2,1992,Derek,Harper,DAL,9,N,62,2108,1126,42,81,123,334,80,16,136,145,939,393,316,239,257,101
HARPEDE01,2,1993,Derek,Harper,TOT,10,N,82,2204,791,20,121,141,334,125,8,135,163,744,303,163,112,203,73
HARPEDE01,2,1994,Derek,Harper,NYK,11,N,80,2716,919,31,163,194,458,79,10,151,219,756,337,192,139,292,106
HARPERO01,2,1995,Ron,Harper,CHI,9,N,80,1886,594,74,139,213,208,105,32,73,137,501,234,139,98,104,28
HARPERO01,2,1996,Ron,Harper,CHI,10,N,76,1740,480,46,147,193,191,86,38,50,138,406,177,82,58,188,68
HARPERO01,2,1997,Ron,Harper,CHI,11,N,82,2284,764,107,183,290,241,108,48,91,181,665,293,216,162,84,16
HARRIAL01,0,2007,Al,Harrington,GSW,9,N,81,2188,1102,107,332,439,133,74,16,90,266,923,401,190,147,407,153
HARRIAL01,0,2008,Al,Harrington,TOT,10,N,73,2549,1469,99,356,455,102,88,22,161,227,1212,532,295,234,470,171
HarriAl01,0,2009,Al,Harrington,NYK,11,N,72,2195,1276,88,317,405,110,62,26,132,209,1030,448,317,240,409,140
HARRILU01,2,2002,Lucious,Harris,NJN,9,N,77,1973,795,63,169,232,155,53,8,71,95,721,298,189,152,136,47
HARRILU01,2,2003,Lucious,Harris,NJN,10,N,69,1504,478,39,101,140,135,41,2,53,74,463,187,78,66,101,38
HARRILU01,2,2004,Lucious,Harris,CLE,11,N,73,1128,313,39,82,121,49,27,6,29,68,299,118,69,56,65,21
HARRIOT01,0,2005,Othella,Harrington,CHI,9,N,72,827,347,54,100,154,39,7,13,61,131,273,135,123,77,0,0
HARRIOT01,0,2006,Othella,Harrington,CHR,10,N,26,224,67,13,25,38,6,1,1,15,49,56,25,22,17,0,0
HARRIOT01,0,2007,Othella,Harrington,CHR,11,N,22,166,46,11,31,42,4,1,4,11,34,42,18,16,10,0,0
HAWKIHE01,2,1997,Hersey,Hawkins,SEA,9,N,82,2597,862,71,263,334,221,148,17,102,153,636,280,204,177,301,125
HAWKIHE01,2,1998,Hersey,Hawkins,SEA,10,N,50,1644,516,51,150,201,123,80,18,80,90,408,171,132,119,180,55
HAWKIHE01,2,1999,Hersey,Hawkins,CHI,11,N,61,1622,480,31,144,175,134,74,15,100,146,375,159,119,107,141,55
HAYESEL01,0,1977,Elvin,Hayes,WA1,9,N,81,3246,1598,335,740,1075,149,96,159,229,313,1409,636,514,326,0,0
HAYESEL01,0,1978,Elvin,Hayes,WA1,10,N,82,3105,1789,312,682,994,143,75,190,235,308,1477,720,534,349,0,0
HAYESEL01,0,1979,Elvin,Hayes,WA1,11,N,81,3183,1859,269,627,896,129,62,189,215,309,1677,761,478,334,13,3
HENDEAL01,0,2004,Alan,Henderson,DAL,9,N,78,1203,273,164,184,348,21,29,37,49,149,220,116,76,41,2,0
HENDEAL01,0,2005,Alan,Henderson,CLE,10,N,51,527,127,60,77,137,10,9,12,22,58,91,47,49,33,0,0
HENDEAL01,0,2006,Alan,Henderson,PHI,11,N,38,418,119,48,59,107,10,9,12,12,62,67,43,47,33,0,0
HENDEGE01,2,1988,Gerald,Henderson,PHI,9,N,65,986,425,17,51,68,140,42,3,73,121,348,144,127,104,107,33
HENDEGE01,2,1989,Gerald,Henderson,TOT,10,N,57,464,135,11,32,43,74,16,2,24,50,109,53,15,12,38,17
HENDEGE01,2,1990,Gerald,Henderson,DET,11,N,23,392,123,8,29,37,62,12,2,28,43,117,50,21,16,21,7
HIGGIRO01,0,1991,Rod,Higgins,GSW,9,N,25,535,255,30,55,85,22,15,13,15,75,211,87,59,48,95,33
HIGGIRO01,0,1992,Rod,Higgins,SAC,10,N,69,1425,571,66,127,193,119,51,29,63,141,483,199,151,130,133,43
HIGGIRO01,0,1993,Rod,Higgins,CLE,11,N,36,547,195,25,57,82,36,25,14,21,53,163,71,42,31,50,22
HILLTY01,0,1999,Tyrone,Hill,PHI,9,N,68,2155,815,220,405,625,52,64,27,124,243,656,318,259,179,1,0
HILLTY01,0,2000,Tyrone,Hill,PHI,10,N,76,2363,728,239,448,687,48,37,27,127,242,587,278,273,172,1,0
HILLTY01,0,2001,Tyrone,Hill,CLE,11,N,26,811,209,79,195,274,23,17,13,48,102,182,71,103,67,1,0
HORNAJE01,2,1995,Jeff,Hornacek,UTA,9,N,82,2588,1247,62,147,209,340,106,20,127,171,880,442,290,259,223,104
HORNAJE01,2,1996,Jeff,Hornacek,UTA,10,N,82,2592,1191,60,181,241,361,124,26,134,188,856,413,326,293,195,72
HORNAJE01,2,1997,Jeff,Hornacek,UTA,11,N,80,2460,1139,65,205,270,349,109,15,132,175,828,399,322,285,127,56
HORRYRO01,0,2001,Robert,Horry,LAL,9,N,81,2138,550,130,349,479,232,77,89,88,208,460,183,138,108,203,76
HORRYRO01,0,2002,Robert,Horry,LAL,10,N,80,2343,522,181,333,514,233,96,61,112,247,476,184,134,103,177,51
HORRYRO01,0,2003,Robert,Horry,SAS,11,N,81,1290,392,108,164,272,101,48,49,55,165,348,141,107,69,108,41
HOUSTAL01,2,2002,Allan,Houston,NYK,9,N,82,3108,1845,26,205,231,220,54,7,178,191,1465,652,395,363,450,178
HOUSTAL01,2,2003,Allan,Houston,NYK,10,N,50,1799,924,20,101,121,99,38,2,102,105,781,340,172,157,202,87
HOUSTAL01,2,2004,Allan,Houston,NYK,11,N,20,532,237,4,19,23,42,8,2,21,40,205,85,43,36,80,31
HOWARJU01,0,2003,Juwan,Howard,ORL,9,N,81,2877,1376,171,399,570,158,54,22,178,284,1169,529,393,318,1,0
HOWARJU01,0,2004,Juwan,Howard,HOU,10,N,61,1624,585,126,220,346,94,32,5,79,143,541,244,115,97,1,0
HOWARJU01,0,2005,Juwan,Howard,HOU,11,N,80,2538,942,168,367,535,112,49,8,133,235,859,394,191,154,4,0
HUDSOLO01,0,1975,Lou,Hudson,ATL,9,N,81,2558,1375,104,196,300,214,124,17,0,241,1205,569,291,237,0,0
HUDSOLO01,0,1976,Lou,Hudson,ATL,10,N,58,1745,968,48,81,129,155,67,19,0,160,905,413,169,142,0,0
HUDSOLO01,0,1977,Lou,Hudson,LAL,11,N,82,2283,1123,80,108,188,193,94,14,150,196,992,493,177,137,0,0
HUGHELA01,2,2007,Larry,Hughes,TOT,9,N,68,2021,827,39,191,230,180,99,17,116,139,800,305,188,150,194,67
HUGHELA01,2,2008,Larry,Hughes,TOT,10,N,55,1481,640,16,143,159,119,72,14,71,96,557,224,145,117,193,75
HugheLa01,2,2009,Larry,Hughes,TOT,11,N,45,1115,411,23,119,142,137,52,15,75,70,386,137,113,94,139,43
HUNTELI01,2,2002,Lindsey,Hunter,TOR,9,N,29,673,280,15,44,59,71,35,5,57,50,302,106,47,34,107,34
HUNTELI01,2,2003,Lindsey,Hunter,DET,10,N,33,661,117,13,54,67,85,39,6,34,45,143,49,8,5,50,14
HUNTELI01,2,2004,Lindsey,Hunter,DET,11,N,76,1143,285,38,85,123,130,68,13,68,125,302,108,58,46,84,23
ILGAUZY01,1,2006,Zydrunas,Ilgauskas,CLE,9,N,78,2134,925,242,357,599,123,48,98,141,257,793,385,192,155,1,0
ILGAUZY01,1,2007,Zydrunas,Ilgauskas,CLE,10,N,73,2226,1029,262,421,683,104,34,120,135,243,878,417,243,195,1,0
ILGAUZY01,1,2008,Zydrunas,Ilgauskas,CLE,11,N,65,1762,838,157,333,490,64,28,84,90,183,724,342,174,139,39,15
ISSELDA01,1,1979,Dan,Issel,DEN,9,N,82,2938,1951,236,483,719,198,88,54,163,190,1416,715,667,517,12,4
ISSELDA01,1,1980,Dan,Issel,DEN,10,N,80,2641,1749,229,447,676,158,83,53,130,249,1220,614,684,519,12,2
ISSELDA01,1,1981,Dan,Issel,DEN,11,N,81,2472,1852,174,434,608,179,67,55,169,245,1236,651,655,546,6,4
IVERSAL01,2,2005,Allen,Iverson,PHI,9,N,72,3099,2377,44,188,232,532,140,10,248,121,1822,815,829,675,223,72
IVERSAL01,2,2006,Allen,Iverson,TOT,10,N,65,2764,1709,23,170,193,468,123,13,268,96,1313,581,610,485,197,62
IVERSAL01,2,2007,Allen,Iverson,DEN,11,N,82,3428,2164,47,196,243,586,160,12,246,109,1556,712,797,645,275,95
JACKSBO01,2,2006,Bobby,Jackson,NOO,9,N,56,1327,592,42,136,178,141,50,6,78,98,518,204,168,130,165,54
JACKSBO01,2,2007,Bobby,Jackson,TOT,10,N,72,1384,553,33,148,181,139,45,5,59,96,506,204,81,64,226,81
JACKSBO01,2,2008,Bobby,Jackson,SAC,11,N,71,1487,532,42,158,200,143,62,4,66,100,485,193,101,86,197,60
JACKSJA01,2,1998,Jaren,Jackson,SAS,9,N,47,861,301,21,78,99,49,41,9,37,63,284,108,39,32,147,53
JACKSJA01,2,1999,Jaren,Jackson,SAS,10,N,81,1691,513,34,147,181,118,54,7,66,157,488,186,51,33,306,108
JACKSJA01,2,2000,Jaren,Jackson,SAS,11,N,16,114,39,1,11,12,7,5,0,3,13,40,16,2,0,18,7
JACKSJI01,2,2001,Jim,Jackson,MIA,9,N,55,1826,589,54,236,290,140,42,14,106,145,538,238,87,75,81,38
JACKSJI01,2,2002,Jimmy,Jackson,SAC,10,N,63,1309,487,84,178,262,118,31,4,80,132,462,204,55,47,71,32
JACKSJI01,2,2003,Jimmy,Jackson,HOU,11,N,80,3119,1033,52,435,487,226,86,23,175,227,900,382,127,107,405,162
JACKSMA01,2,1996,Mark,Jackson,TOT,9,N,82,3054,812,91,304,395,935,97,12,274,161,679,289,213,168,178,66
JACKSMA01,2,1997,Mark,Jackson,IND,10,N,82,2413,678,67,255,322,702,84,2,173,132,598,249,180,137,137,43
JACKSMA01,2,1998,Mark,Jackson,IND,11,N,49,1382,373,33,151,184,386,42,3,99,58,329,138,79,65,103,32
JACKSPH01,0,1976,Phil,Jackson,NYK,9,N,76,1033,255,75,154,229,85,33,18,0,184,232,102,71,51,0,0
JACKSPH01,0,1977,Phil,Jackson,NYK,10,N,63,654,153,29,81,110,46,31,15,47,106,115,55,56,43,0,0
JACKSPH01,0,1978,Phil,Jackson,NJN,11,N,59,1070,374,59,119,178,85,45,22,78,168,303,144,105,86,0,0
JAMISAN01,0,2007,Antawn,Jamison,WAS,9,N,79,3064,1689,215,591,806,120,106,34,113,195,1416,618,438,333,354,120
JAMISAN01,0,2008,Antawn,Jamison,WAS,10,N,81,3096,1801,196,525,721,153,95,25,125,218,1441,674,452,341,319,112
JamisAn01,0,2009,Antawn,Jamison,TOT,11,N,66,2406,1235,136,419,555,84,71,21,91,179,1036,478,300,194,247,85
JOHNSAN02,2,2006,Anthony,Johnson,TOT,9,N,67,1297,355,22,79,101,201,33,3,76,119,344,142,61,46,74,25
JOHNSAN02,2,2007,Anthony,Johnson,TOT,10,N,69,1530,389,22,114,136,262,52,9,84,115,356,156,43,35,92,42
JOHNSAN02,2,2008,Anthony,Johnson,ORL,11,N,80,1483,421,29,118,147,200,46,5,82,111,381,154,81,61,133,52
JOHNSAV01,2,1997,Avery,Johnson,SAS,9,N,75,2674,766,30,120,150,591,85,18,165,140,671,321,168,122,13,2
JOHNSAV01,2,1998,Avery,Johnson,SAS,10,N,50,1672,487,22,96,118,369,51,11,112,101,461,218,88,50,12,1
JOHNSAV01,2,1999,Avery,Johnson,SAS,11,N,82,2571,919,33,125,158,491,76,18,140,150,850,402,155,114,9,1
JOHNSDE01,2,1985,Dennis,Johnson,BOS,9,N,78,2732,1213,69,199,268,456,110,35,173,206,1060,482,297,243,42,6
JOHNSDE01,2,1986,Dennis,Johnson,BOS,10,N,79,2933,1062,45,216,261,594,87,38,177,201,953,423,251,209,62,7
JOHNSDE01,2,1987,Dennis,Johnson,BOS,11,N,77,2670,971,62,178,240,598,93,29,195,204,803,352,298,255,46,12
JOHNSED03,0,1990,Eddie,Johnson,TOT,9,N,81,2085,1354,107,164,271,111,58,9,122,181,1122,543,257,229,120,39
JOHNSED03,0,1991,Eddie,Johnson,SEA,10,N,81,2366,1386,118,174,292,161,55,11,130,199,1164,534,338,291,107,27
JOHNSED03,0,1992,Eddie,Johnson,SEA,11,N,82,1869,1177,124,148,272,135,36,4,134,173,991,463,257,234,56,17
JOHNSER01,1,2002,Ervin,Johnson,MIL,9,N,69,1170,152,117,177,294,24,34,63,34,178,135,61,44,30,0,0
JOHNSER01,1,2003,Ervin,Johnson,MIN,10,N,66,965,127,61,171,232,24,27,43,30,156,103,55,28,17,1,0
JOHNSER01,1,2004,Ervin,Johnson,MIN,11,N,46,410,73,43,70,113,6,7,13,18,86,54,28,25,16,1,1
JOHNSJO01,0,1979,John,Johnson,SEA,9,N,81,2533,915,163,263,426,424,76,35,247,213,772,377,201,161,0,0
JOHNSJO01,0,1980,John,Johnson,SEA,10,N,80,2324,919,135,227,362,312,57,25,230,202,866,373,214,173,1,0
JOHNSJO01,0,1981,John,Johnson,SEA,11,N,14,187,59,3,15,18,29,4,3,17,20,45,22,20,15,0,0
JOHNSMA01,2,1988,Magic,Johnson,LAL,9,N,77,2886,1730,111,496,607,988,138,22,312,172,1137,579,563,513,188,59
JOHNSMA01,2,1989,Magic,Johnson,LAL,10,N,79,2937,1765,128,394,522,907,132,34,289,167,1138,546,637,567,276,106
JOHNSMA01,2,1990,Magic,Johnson,LAL,11,N,79,2933,1531,105,446,551,989,102,17,314,150,976,466,573,519,250,80
JOHNSMI01,0,1983,Mickey,Johnson,GSW,9,N,78,2122,1062,198,320,518,219,101,30,216,290,852,359,432,339,29,5
JOHNSMI01,0,1984,Mickey,Johnson,GSW,10,N,66,1565,875,149,247,396,149,70,35,142,221,714,304,316,260,30,7
JOHNSMI01,0,1985,Mickey,Johnson,NJN,11,N,79,1574,616,98,234,332,217,67,25,165,248,507,214,233,183,24,5
JOHNSVI01,2,1988,Vinnie,Johnson,DET,9,N,82,2073,1130,109,146,255,242,74,17,105,155,996,462,263,193,44,13
JOHNSVI01,2,1989,Vinnie,Johnson,DET,10,N,82,1972,804,108,148,256,255,71,13,123,143,775,334,196,131,34,5
JOHNSVI01,2,1990,Vinnie,Johnson,DET,11,N,82,2390,958,110,170,280,271,75,15,118,166,936,406,209,135,34,11
JONESBO01,0,1983,Bobby,Jones,PHI,9,N,75,1761,619,92,231,323,187,107,103,101,199,432,226,213,167,1,0
JONESBO01,0,1984,Bobby,Jones,PHI,10,N,80,1633,600,105,192,297,155,84,50,118,183,385,207,216,186,4,0
JONESBO01,0,1985,Bobby,Jones,PHI,11,N,70,1519,492,49,120,169,126,48,50,90,159,338,189,145,114,1,0
JONESCA01,1,1982,Caldwell,Jones,HOU,9,N,82,2440,776,222,446,668,138,46,131,171,278,677,307,206,162,2,0
JONESCA01,1,1983,Caldwell,Jones,HOU,10,N,81,2506,801,168,414,582,156,46,80,158,335,633,318,196,164,3,1
JONESCA01,1,1984,Caldwell,Jones,CHI,11,N,42,885,142,49,162,211,34,12,31,40,125,115,53,47,36,2,0
JONESCH01,1,1992,Charles,Jones,WA1,9,N,67,1206,88,87,190,277,42,38,77,38,144,63,33,38,22,1,0
JONESCH01,1,1993,Charles,Jones,DET,10,N,42,877,91,89,146,235,29,14,43,12,136,78,36,34,19,1,0
JONESCH01,1,1994,Charles,Jones,HOU,11,N,3,36,3,2,5,7,0,0,1,0,8,3,1,2,1,0,0
JONESED01,2,2003,Eddie,Jones,MIA,9,N,81,2998,1401,38,270,308,258,92,34,129,226,1156,473,333,278,479,177
JONESED01,2,2004,Eddie,Jones,MIA,10,N,80,2839,1016,38,367,405,212,86,38,99,251,819,350,216,174,382,142
JONESED01,2,2005,Eddie,Jones,MEM,11,N,76,2438,885,35,244,279,177,131,27,93,201,722,292,215,168,374,133
KEMPSH01,0,1998,Shawn,Kemp,CLE,9,N,42,1475,862,131,257,388,101,48,45,127,159,575,277,389,307,2,1
KEMPSH01,0,1999,Shawn,Kemp,CLE,10,N,82,2492,1463,231,494,725,138,100,96,291,371,1160,484,635,493,6,2
KEMPSH01,0,2000,Shawn,Kemp,POR,11,N,68,1083,441,63,196,259,65,45,23,99,184,413,168,131,101,11,4
KEMPTTI01,1,1995,Tim,Kempton,ATL,9,N,3,11,0,0,2,2,1,0,0,1,5,0,0,0,0,0,0
KEMPTTI01,1,1996,Tim,Kempton,SAS,10,N,10,59,4,3,5,8,2,1,1,7,4,5,1,2,2,0,0
KEMPTTI01,1,1997,Tim,Kempton,TOT,11,N,8,47,4,4,2,6,3,1,2,4,10,9,2,0,0,0,0
KERRST01,2,1997,Steve,Kerr,CHI,9,N,50,1119,376,14,63,77,96,26,5,27,71,302,137,49,45,130,57
KERRST01,2,1998,Steve,Kerr,SAS,10,N,44,734,192,6,38,44,49,23,3,22,28,174,68,35,31,80,25
KERRST01,2,1999,Steve,Kerr,SAS,11,N,32,268,89,3,16,19,12,4,0,7,14,74,32,11,9,31,16
KERSEJE01,0,1993,Jerome,Kersey,POR,9,N,78,1276,508,130,201,331,75,71,49,63,213,469,203,135,101,8,1
KERSEJE01,0,1994,Jerome,Kersey,POR,10,N,63,1143,508,93,163,256,82,52,35,64,173,489,203,124,95,27,7
KERSEJE01,0,1995,Jerome,Kersey,GSW,11,N,76,1620,510,154,209,363,114,91,45,75,205,500,205,147,97,17,3
KIDDJA01,2,2003,Jason,Kidd,NJN,9,N,67,2450,1036,85,343,428,618,122,14,214,110,959,368,249,206,293,94
KIDDJA01,2,2004,Jason,Kidd,NJN,10,N,66,2436,951,94,394,488,545,123,9,167,110,855,340,192,142,358,129
KIDDJA01,2,2005,Jason,Kidd,NJN,11,N,80,2979,1065,86,494,580,672,150,29,192,157,905,366,244,194,395,139
KINGBE01,0,1986,Bernard,King,NYK,9,N,6,214,136,13,19,32,19,2,0,15,14,105,52,43,32,0,0
KINGBE01,0,1987,Bernard,King,WA1,10,N,69,2044,1188,86,194,280,192,49,10,211,202,938,470,324,247,6,1
KINGBE01,0,1988,Bernard,King,WA1,11,N,81,2559,1674,133,251,384,294,64,13,227,219,1371,654,441,361,30,5
KITEGR01,1,1992,Greg,Kite,ORL,9,N,64,640,89,66,127,193,10,13,12,35,133,84,38,24,13,1,0
KITEGR01,1,1993,Greg,Kite,ORL,10,N,29,309,34,22,48,70,4,2,12,17,61,35,13,22,8,0,0
KITEGR01,1,1994,Greg,Kite,TOT,11,N,11,77,8,12,10,22,1,0,0,6,15,17,3,10,2,0,0
KLEINJO01,1,1994,Joe,Kleine,PHO,9,N,75,968,280,82,177,259,39,14,18,35,174,265,119,49,42,2,0
KLEINJO01,1,1995,Joe,Kleine,PHO,10,N,56,663,164,36,96,132,44,13,6,37,113,169,71,25,20,7,2
KLEINJO01,1,1996,Joe,Kleine,TOT,11,N,59,848,168,62,141,203,35,17,18,41,110,170,69,38,28,3,2
KNIGHBR01,2,2006,Brevin,Knight,CHR,9,N,45,1273,408,14,101,115,296,67,3,95,113,363,152,128,103,18,1
KNIGHBR01,2,2007,Brevin,Knight,LAC,10,N,74,1673,338,15,127,142,328,100,11,71,161,342,138,71,62,6,0
KNIGHBR01,2,2008,Brevin,Knight,UTA,11,N,74,935,180,13,75,88,190,68,4,66,98,189,66,64,48,6,0
KUKOCTO01,0,2002,Toni,Kukoc,MIL,9,N,63,1704,730,67,199,266,230,81,29,122,134,577,249,194,137,263,95
KUKOCTO01,0,2003,Toni,Kukoc,MIL,10,N,73,1522,616,60,211,271,200,59,21,110,110,506,211,199,145,168,49
KUKOCTO01,0,2004,Toni,Kukoc,MIL,11,N,53,1099,296,31,129,160,160,39,13,64,70,256,105,61,44,116,42
LACEYSA01,1,1979,Sam,Lacey,KCK,9,N,81,2412,743,172,473,645,460,111,109,211,307,677,303,185,137,1,0
LACEYSA01,1,1980,Sam,Lacey,KCK,10,N,82,2228,567,131,453,584,399,95,120,182,302,536,237,117,92,5,1
LACEYSA01,1,1981,Sam,Lacey,TOT,11,N,56,670,161,20,87,107,77,22,38,56,139,154,67,37,27,1,0
LAETTCH01,0,2001,Christian,Laettner,WAS,9,N,57,1442,404,74,227,301,151,60,25,85,129,362,168,76,66,10,2
LAETTCH01,0,2002,Christian,Laettner,WAS,10,N,76,2215,632,114,388,502,235,82,40,87,206,516,255,144,120,16,2
LAETTCH01,0,2003,Christian,Laettner,WAS,11,N,48,984,284,50,182,232,89,37,28,42,102,256,119,50,40,21,6
LAIMBBI01,1,1989,Bill,Laimbeer,DET,9,N,81,2675,981,166,614,780,171,57,84,98,278,785,380,192,164,158,57
LAIMBBI01,1,1990,Bill,Laimbeer,DET,10,N,82,2668,904,173,564,737,157,38,56,98,242,778,372,147,123,125,37
LAIMBBI01,1,1991,Bill,Laimbeer,DET,11,N,81,2234,783,104,347,451,160,51,54,102,225,727,342,75,67,85,32
LANGAN01,1,1997,Andrew,Lang,MIL,9,N,57,693,154,56,98,154,16,18,27,33,101,144,55,57,44,1,0
LANGAN01,1,1998,Andrew,Lang,CHI,10,N,21,386,80,33,60,93,13,5,12,17,43,99,32,23,16,0,0
LANGAN01,1,1999,Andrew,Lang,NYK,11,N,19,244,59,16,44,60,3,8,6,5,31,64,28,7,3,0,0
LANIEBO01,1,1979,Bob,Lanier,TOT,9,N,63,2131,1210,152,400,552,184,74,89,162,200,867,466,354,277,6,1
LANIEBO01,1,1980,Bob,Lanier,MIL,10,N,67,1753,961,128,285,413,179,73,81,139,184,716,376,277,208,1,1
LANIEBO01,1,1981,Bob,Lanier,MIL,11,N,74,1986,996,92,296,388,219,72,56,166,211,729,407,242,182,2,0
LEWISRA01,0,2007,Rashard,Lewis,ORL,9,N,81,3080,1476,97,340,437,196,99,38,140,214,1135,516,260,218,553,226
LEWISRA01,0,2008,Rashard,Lewis,ORL,10,N,79,2859,1401,92,361,453,205,81,51,158,194,1089,478,269,225,554,220
LewisRa01,0,2009,Rashard,Lewis,ORL,11,N,72,2369,1013,62,256,318,107,78,28,108,180,805,350,180,145,423,168
LISTEAL01,1,1990,Alton,Lister,GSW,9,N,77,1552,491,121,362,483,93,20,90,106,282,393,188,202,115,1,0
LISTEAL01,1,1991,Alton,Lister,GSW,10,N,26,293,102,21,71,92,14,5,16,20,61,79,44,33,14,0,0
LISTEAL01,1,1992,Alton,Lister,GSW,11,N,20,174,45,15,29,44,5,0,9,18,40,42,19,13,7,0,0
LONGGR01,0,1997,Grant,Long,DET,9,N,40,739,141,57,93,150,25,29,12,22,91,117,50,57,41,4,0
LONGGR01,0,1998,Grant,Long,ATL,10,N,50,1380,489,100,196,296,53,57,16,74,143,359,151,235,184,18,3
LONGGR01,0,1999,Grant,Long,VAN,11,N,42,920,203,86,148,234,43,45,10,49,108,167,74,71,55,4,0
LONGJO01,2,1987,John,Long,IND,9,N,81,2022,1034,72,157,229,173,84,11,127,164,879,417,183,166,77,34
LONGJO01,2,1988,John,Long,TOT,10,N,68,919,372,18,59,77,80,29,3,57,84,359,147,76,70,20,8
LONGJO01,2,1989,John,Long,ATL,11,N,48,1030,404,26,57,83,85,45,5,75,66,384,174,55,46,29,10
LUCASJO01,2,1985,John,Lucas,HOU,9,N,65,2120,1006,33,110,143,571,77,5,149,124,818,365,298,231,146,45
LUCASJO01,2,1986,John,Lucas,MIL,10,N,43,1358,753,29,96,125,290,71,6,89,82,624,285,174,137,126,46
LUCASJO01,2,1987,John,Lucas,MIL,11,N,81,1766,743,29,130,159,392,88,3,125,102,631,281,162,130,151,51
LUCASMA01,0,1983,Maurice,Lucas,PHO,9,N,75,2309,1195,208,517,725,203,55,39,177,235,908,451,383,293,5,0
LUCASMA01,0,1984,Maurice,Lucas,PHO,10,N,63,1670,842,138,419,557,145,39,17,151,183,727,346,200,150,4,0
LUCASMA01,0,1985,Maurice,Lucas,LAL,11,N,77,1750,785,164,402,566,84,45,24,121,253,653,302,230,180,2,1
LYNCHGE01,0,2002,George,Lynch,NOH,9,N,81,1497,363,139,214,353,104,66,19,52,136,359,147,74,41,79,28
LYNCHGE01,0,2003,George,Lynch,NOH,10,N,78,1701,375,96,216,312,117,48,18,64,159,375,149,51,34,139,43
LYNCHGE01,0,2004,George,Lynch,NOH,11,N,44,933,164,55,119,174,88,32,12,57,83,189,68,23,17,37,11
MAJERDA01,2,1997,Dan,Majerle,MIA,9,N,72,1928,519,48,220,268,157,68,15,65,139,439,184,51,40,295,111
MAJERDA01,2,1998,Dan,Majerle,MIA,10,N,48,1624,337,21,187,208,150,38,7,55,100,298,118,46,33,203,68
MAJERDA01,2,1999,Dan,Majerle,MIA,11,N,69,2308,506,27,306,333,206,89,17,62,156,422,170,69,56,304,110
MALONJE01,2,1992,Jeff,Malone,UTA,9,N,79,2558,1429,31,142,173,128,42,4,125,117,1205,595,277,236,9,3
MALONJE01,2,1993,Jeff,Malone,TOT,10,N,77,2560,1262,51,148,199,125,40,5,85,123,1081,525,247,205,12,7
MALONJE01,2,1994,Jeff,Malone,PHI,11,N,19,660,350,11,44,55,29,15,0,29,35,284,144,59,51,28,11
MALONKA01,0,1994,Karl,Malone,UTA,9,N,82,3126,2187,156,714,870,285,129,85,236,269,1548,830,695,516,41,11
MALONKA01,0,1995,Karl,Malone,UTA,10,N,82,3113,2106,175,629,804,345,138,56,199,245,1520,789,708,512,40,16
MALONKA01,0,1996,Karl,Malone,UTA,11,N,82,2998,2249,193,616,809,368,113,48,233,217,1571,864,690,521,13,0
MALONMO01,1,1983,Moses,Malone,PHI,9,N,71,2613,1609,352,598,950,96,71,110,250,188,1101,532,727,545,4,0
MALONMO01,1,1984,Moses,Malone,PHI,10,N,79,2957,1941,385,646,1031,130,67,123,286,216,1284,602,904,737,2,0
MALONMO01,1,1985,Moses,Malone,PHI,11,N,74,2706,1759,339,533,872,90,67,71,261,194,1246,571,784,617,1,0
MANNIDA01,0,1997,Danny,Manning,PHO,9,N,70,1794,947,110,282,392,139,71,46,100,201,756,390,226,167,7,0
MANNIDA01,0,1998,Danny,Manning,PHO,10,N,50,1184,453,62,157,219,113,36,38,69,129,386,187,112,78,9,1
MANNIDA01,0,1999,Danny,Manning,MIL,11,N,72,1217,333,50,158,208,73,62,29,55,183,339,149,52,34,4,1
MARBUST01,2,2005,Stephon,Marbury,NYK,9,N,60,2194,977,25,150,175,382,63,4,157,143,774,349,326,246,104,33
MARBUST01,2,2006,Stephon,Marbury,NYK,10,N,74,2751,1210,36,177,213,403,71,10,179,185,952,395,386,297,345,123
MARBUST01,2,2007,Stephon,Marbury,NYK,11,N,24,807,333,17,42,59,113,21,2,48,57,265,111,116,83,74,28
MARKSSE01,0,2007,Sean,Marks,PHO,9,N,19,130,59,9,27,36,4,3,10,8,23,43,23,19,12,4,1
MARKSSE01,0,2008,Sean,Marks,NOH,10,N,60,838,192,62,125,187,14,7,33,35,121,165,80,44,30,10,2
MarksSe01,0,2009,Sean,Marks,NOH,11,N,14,75,10,14,9,23,2,0,3,2,17,8,4,5,2,0,0
