ilkid,position,year,firstname,lastname,team,Season #,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
ADAMSMI01,2,1986,Michael,Adams,WA1,1,N,63,1303,453,38,85,123,244,85,6,81,88,393,160,124,105,102,28
ADAMSMI01,2,1987,Michael,Adams,DEN,2,N,82,2778,1137,40,183,223,503,168,16,144,138,927,416,199,166,379,139
ADAMSMI01,2,1988,Michael,Adams,DEN,3,N,77,2787,1424,71,212,283,490,166,11,180,149,1082,468,393,322,466,166
AGUIRMA01,0,1982,Mark,Aguirre,DAL,1,N,81,2784,1979,191,317,508,332,80,26,261,247,1589,767,589,429,76,16
AGUIRMA01,0,1983,Mark,Aguirre,DAL,2,N,79,2900,2330,161,308,469,358,80,22,285,246,1765,925,621,465,56,15
AGUIRMA01,0,1984,Mark,Aguirre,DAL,3,N,80,2699,2055,188,289,477,249,60,24,253,250,1569,794,580,440,85,27
AINGEDA01,2,1982,Danny,Ainge,BOS,1,N,80,2048,791,83,131,214,251,109,6,98,259,720,357,97,72,29,5
AINGEDA01,2,1983,Danny,Ainge,BOS,2,N,71,1154,384,29,87,116,162,41,4,70,143,361,166,56,46,22,6
AINGEDA01,2,1984,Danny,Ainge,BOS,3,N,75,2564,971,76,192,268,399,122,6,149,228,792,419,136,118,56,15
ALARIMA01,0,1987,Mark,Alarie,WA1,1,N,63,769,327,70,90,160,39,10,12,50,107,300,144,49,35,18,4
ALARIMA01,0,1988,Mark,Alarie,WA1,2,N,74,1141,498,103,152,255,63,25,22,62,160,431,206,87,73,38,13
ALARIMA01,0,1989,Mark,Alarie,WA1,3,N,82,1893,860,151,223,374,142,60,39,101,219,785,371,133,108,49,10
AldriLa01,1,2007,LaMarcus,Aldridge,POR,1,N,76,2655,1350,218,355,573,122,55,94,126,240,1161,561,298,227,7,1
AldriLa01,1,2008,LaMarcus,Aldridge,POR,2,N,81,3003,1470,234,371,605,157,77,77,121,207,1243,601,334,261,28,7
AldriLa01,1,2009,LaMarcus,Aldridge,POR,3,N,78,2922,1393,192,435,627,160,67,48,104,231,1169,579,304,230,16,5
ALEXACO01,2,1996,Cory,Alexander,SAS,1,N,80,1454,577,29,94,123,254,82,16,146,148,490,194,129,95,252,94
ALEXACO01,2,1997,Cory,Alexander,TOT,2,N,60,1298,488,17,129,146,209,70,11,112,98,400,171,102,80,176,66
ALEXACO01,2,1998,Cory,Alexander,DEN,3,N,36,778,261,7,67,74,119,35,5,69,77,260,97,44,37,105,30
ALEXAVI01,1,1992,Victor,Alexander,GSW,1,N,72,1753,809,132,288,420,93,34,53,120,218,667,344,162,111,22,10
ALEXAVI01,1,1993,Victor,Alexander,GSW,2,N,69,1318,602,114,194,308,66,28,32,86,168,502,266,129,68,13,2
ALEXAVI01,1,1994,Victor,Alexander,GSW,3,N,50,1237,502,87,204,291,60,28,29,76,145,447,230,61,36,25,6
ALFORST01,2,1988,Steve,Alford,TOT,1,N,66,906,366,10,62,72,92,45,3,45,57,324,148,61,50,55,20
ALFORST01,2,1989,Steve,Alford,DAL,2,N,41,302,168,2,23,25,39,15,3,16,22,138,63,37,35,22,7
ALFORST01,2,1990,Steve,Alford,DAL,3,N,34,236,151,10,14,24,22,8,1,16,11,117,59,31,26,23,7
ALLENMA01,0,2002,Malik,Allen,MIA,1,N,80,2318,767,134,291,425,54,37,78,128,234,790,335,121,97,4,0
ALLENMA01,0,2003,Malik,Allen,MIA,2,N,45,616,191,42,77,119,16,12,28,27,81,198,83,33,25,0,0
ALLENMA01,0,2004,Malik,Allen,TOT,3,N,36,519,194,40,59,99,18,9,22,18,53,177,84,28,26,0,0
ALLENRA02,2,1997,Ray,Allen,MIL,1,N,82,3286,1602,127,277,404,355,110,12,262,244,1316,563,391,342,367,134
ALLENRA02,2,1998,Ray,Allen,MIL,2,N,50,1719,856,57,155,212,178,53,7,122,117,673,303,195,176,208,74
ALLENRA02,2,1999,Ray,Allen,MIL,3,N,82,3070,1809,83,276,359,308,110,19,183,187,1411,642,398,353,407,172
ALLENTO01,2,2005,Tony,Allen,BOS,1,N,51,979,369,32,79,111,67,51,18,67,126,274,129,134,100,34,11
ALLENTO01,2,2006,Tony,Allen,BOS,2,N,33,807,379,35,89,124,56,49,12,75,86,259,133,134,105,33,8
ALLENTO01,2,2007,Tony,Allen,BOS,3,N,75,1378,494,34,134,168,114,62,21,109,168,388,169,181,138,57,18
ALSTORA01,2,2000,Rafer,Alston,MIL,1,N,37,288,77,4,27,31,68,13,0,20,27,84,30,13,9,30,8
ALSTORA01,2,2001,Rafer,Alston,MIL,2,N,50,600,177,10,62,72,143,32,2,40,42,191,66,29,18,71,27
ALSTORA01,2,2002,Rafer,Alston,TOR,3,N,47,980,366,21,86,107,192,38,15,86,120,335,139,54,37,130,51
AmundLo01,0,2007,Louis,Amundson,PHI,1,N,16,63,18,7,5,12,0,1,1,2,13,16,8,7,2,0,0
AmundLo01,0,2008,Louis,Amundson,PHO,2,N,76,1040,321,128,142,270,28,32,65,56,154,250,134,120,53,1,0
AmundLo01,0,2009,Louis,Amundson,PHO,3,N,79,1168,371,128,218,346,31,24,73,57,169,276,152,123,67,1,0
ANDERCA01,0,1988,Cadillac,Anderson,SAS,1,N,82,2401,1127,255,421,676,61,102,103,180,221,914,460,403,207,3,0
ANDERCA01,0,1989,Cadillac,Anderson,MIL,2,N,60,1291,529,112,261,373,24,32,54,80,176,432,219,170,91,0,0
ANDERCA01,0,1990,Cadillac,Anderson,TOT,3,N,68,924,292,97,221,318,16,35,45,84,140,270,116,115,60,1,0
ANDERCH01,0,2002,Chris,Andersen,DEN,1,N,59,907,305,109,165,274,32,30,60,60,90,285,114,140,77,1,0
ANDERCH01,0,2003,Chris,Andersen,DEN,2,N,71,1029,243,89,209,298,35,34,114,48,119,203,90,107,63,1,0
ANDERCH01,0,2004,Chris,Andersen,NOH,3,N,67,1430,513,137,273,410,71,14,100,64,144,358,191,190,131,3,0
ANDERDE01,2,1998,Derek,Anderson,CLE,1,N,38,978,409,20,89,109,145,48,4,82,73,314,125,165,138,69,21
ANDERDE01,2,1999,Derek,Anderson,LAC,2,N,64,2201,1080,80,178,258,220,90,11,167,149,860,377,309,271,178,55
ANDERDE01,2,2000,Derek,Anderson,SAS,3,N,82,2859,1269,75,288,363,301,120,14,165,188,993,413,402,342,253,101
ANDERKE02,2,1992,Kenny,Anderson,NJN,1,N,55,2010,927,51,175,226,449,96,11,153,140,850,370,232,180,25,7
ANDERKE02,2,1993,Kenny,Anderson,NJN,2,N,82,3135,1538,89,233,322,784,158,15,266,201,1381,576,423,346,132,40
ANDERKE02,2,1994,Kenny,Anderson,NJN,3,N,72,2689,1267,73,177,250,680,103,14,225,184,1031,411,414,348,294,97
ANDERNI01,2,1990,Nick,Anderson,ORL,1,N,70,1971,990,92,294,386,106,74,44,113,145,857,400,259,173,58,17
ANDERNI01,2,1991,Nick,Anderson,ORL,2,N,60,2203,1196,98,286,384,163,97,33,126,132,1042,482,303,202,85,30
ANDERNI01,2,1992,Nick,Anderson,ORL,3,N,79,2920,1574,122,355,477,265,128,56,164,200,1324,594,402,298,249,88
ANDERRO01,0,1985,Ron,Anderson,TOT,1,N,77,1676,707,130,144,274,144,56,6,82,125,628,310,127,85,9,2
ANDERRO01,0,1986,Ron,Anderson,IND,2,N,63,721,363,73,78,151,54,31,3,55,65,294,139,108,85,5,0
ANDERRO01,0,1987,Ron,Anderson,IND,3,N,74,1097,542,89,127,216,78,41,6,73,98,436,217,141,108,2,0
ANDERSH01,2,1997,Shandon,Anderson,UTA,1,N,82,1602,681,86,141,227,89,66,18,92,145,500,269,185,136,32,7
ANDERSH01,2,1998,Shandon,Anderson,UTA,2,N,50,1072,427,49,83,132,56,39,10,66,89,363,162,125,89,41,14
ANDERSH01,2,1999,Shandon,Anderson,HOU,3,N,82,2700,1009,91,293,384,239,96,32,194,182,778,368,253,194,225,79
ANDERWI01,2,1989,Willie,Anderson,SAS,1,N,82,2788,1288,115,257,372,364,111,58,198,252,1082,532,290,217,26,7
ANDERWI01,2,1990,Willie,Anderson,SAS,2,N,75,2592,1083,68,283,351,358,79,46,167,226,991,453,213,170,35,7
ANDERWI01,2,1991,Willie,Anderson,SAS,3,N,57,1889,744,62,238,300,302,54,51,140,151,685,312,138,107,56,13
ANTHOCA01,0,2004,Carmelo,Anthony,DEN,1,N,75,2608,1558,141,285,426,194,68,30,224,229,1230,530,573,456,158,42
ANTHOCA01,0,2005,Carmelo,Anthony,DEN,2,N,80,2939,2122,122,272,394,216,88,42,218,230,1572,756,709,573,152,37
ANTHOCA01,0,2006,Carmelo,Anthony,DEN,3,N,65,2481,1881,143,249,392,249,77,22,234,203,1453,691,568,459,149,40
ANTHOGR01,2,1992,Greg,Anthony,NYK,1,N,70,1699,459,42,128,170,398,113,12,104,141,419,174,159,107,30,4
ANTHOGR01,2,1993,Greg,Anthony,NYK,2,N,80,1994,628,43,146,189,365,114,13,127,163,571,225,168,130,160,48
ANTHOGR01,2,1994,Greg,Anthony,NYK,3,N,61,943,372,7,57,64,160,50,7,57,99,293,128,76,60,155,56
ARENAGI01,2,2002,Gilbert,Arenas,GSW,1,N,82,2866,1497,97,289,386,514,124,17,290,260,1180,509,468,370,313,109
ARENAGI01,2,2003,Gilbert,Arenas,WAS,2,N,55,2067,1078,55,199,254,275,103,12,226,176,914,358,317,237,333,125
ARENAGI01,2,2004,Gilbert,Arenas,WAS,3,N,80,3274,2038,83,295,378,411,139,23,242,245,1523,656,640,521,562,205
ARIZATR01,0,2005,Trevor,Ariza,TOT,1,N,57,1001,264,78,140,218,61,57,11,62,100,226,93,127,77,5,1
ARIZATR01,0,2006,Trevor,Ariza,ORL,2,N,57,1279,506,98,151,249,65,59,19,84,134,371,200,171,106,7,0
ARIZATR01,0,2007,Trevor,Ariza,TOT,3,N,35,549,192,30,78,108,44,31,11,23,45,136,69,75,49,18,5
ARMSTBJ01,2,1990,B.j.,Armstrong,CHI,1,N,82,1731,720,25,124,149,301,70,4,107,118,632,304,111,97,30,15
ARMSTBJ01,2,1991,B.j.,Armstrong,CHI,2,N,82,1875,809,19,126,145,266,46,5,94,88,697,335,129,104,87,35
ARMSTBJ01,2,1992,B.j.,Armstrong,CHI,3,N,82,2492,1009,27,122,149,330,66,6,83,169,818,408,151,130,139,63
ARMSTDA01,2,1995,Darrell,Armstrong,ORL,1,N,13,41,42,0,2,2,5,6,0,6,4,32,16,4,4,12,6
ARMSTDA01,2,1996,Darrell,Armstrong,ORL,2,N,67,1010,411,35,41,76,175,61,9,99,114,345,132,106,92,181,55
ARMSTDA01,2,1997,Darrell,Armstrong,ORL,3,N,48,1236,442,65,94,159,236,58,5,112,96,380,156,123,105,68,25
ArmstHi01,1,2007,Hilton,Armstrong,NOH,1,N,65,729,178,64,98,162,23,15,34,59,130,148,67,70,44,0,0
ArmstHi01,1,2008,Hilton,Armstrong,NOH,2,N,70,1092,338,81,114,195,29,26,45,80,181,246,138,98,62,2,0
ArmstHi01,1,2009,Hilton,Armstrong,TOT,3,N,33,335,71,27,54,81,21,15,12,22,59,79,28,32,15,1,0
ARROYCA01,2,2002,Carlos,Arroyo,UTA,1,N,44,287,121,11,15,26,53,12,1,30,28,109,50,22,18,7,3
ARROYCA01,2,2003,Carlos,Arroyo,UTA,2,N,71,2008,897,41,144,185,355,63,5,156,165,768,339,225,181,117,38
ARROYCA01,2,2004,Carlos,Arroyo,TOT,3,N,70,1448,461,26,78,104,280,44,4,107,143,429,167,149,119,30,8
ARTESRO01,0,2000,Ron,Artest,CHI,1,N,76,2363,907,59,235,294,228,152,45,159,254,815,327,280,210,148,43
ARTESRO01,0,2001,Ron,Artest,IND,2,N,55,1645,727,72,195,267,127,141,39,118,217,636,269,204,136,170,53
ARTESRO01,0,2002,Ron,Artest,IND,3,N,69,2317,1068,101,261,362,198,159,50,145,242,846,362,371,273,211,71
ASKINKE01,0,1991,Keith,Askins,MIA,1,N,59,843,219,65,77,142,38,40,15,47,109,205,84,37,26,73,25
ASKINKE01,0,1992,Keith,Askins,MIA,2,N,69,935,227,74,124,198,31,31,29,37,141,213,88,40,29,65,22
ASKINKE01,0,1993,Keith,Askins,MIA,3,N,37,319,85,33,49,82,13,11,1,21,57,88,36,10,9,21,4
ATKINCH01,2,2000,Chucky,Atkins,DET,1,N,81,2363,971,28,145,173,330,67,5,149,184,952,380,130,90,339,121
ATKINCH01,2,2001,Chucky,Atkins,DET,2,N,79,2283,957,31,127,158,263,72,11,128,177,790,368,120,83,336,138
ATKINCH01,2,2002,Chucky,Atkins,DET,3,N,65,1398,462,21,75,96,175,27,4,77,108,465,168,49,40,242,86
AUGMOST01,2,1992,Stacey,Augmon,ATL,1,N,73,2112,1021,141,146,287,170,91,18,157,141,792,397,307,227,4,0
AUGMOST01,2,1993,Stacey,Augmon,ATL,2,N,82,2605,1212,178,216,394,187,149,45,147,179,861,439,436,333,7,1
AUGMOST01,2,1994,Stacey,Augmon,ATL,3,N,76,2362,1053,157,211,368,197,100,47,152,163,876,397,346,252,26,7
AVENTAN01,0,1993,Anthony,Avent,TOT,1,N,74,1371,389,144,194,338,65,33,31,85,147,398,150,123,89,0,0
AVENTAN01,0,1994,Anthony,Avent,ORL,2,N,71,1066,258,97,196,293,41,28,50,53,170,244,105,75,48,0,0
AVENTAN01,0,1995,Anthony,Avent,VAN,3,N,71,1586,415,108,247,355,69,30,42,107,202,466,179,77,57,0,0
AVERIWI01,2,1974,Bird,Averitt,KEN,1,A,84,2031,1100,0,185,185,319,87,13,232,212,1014,422,320,249,47,7
AVERIWI01,2,1975,Bird,Averitt,KEN,2,A,78,2272,1398,0,213,213,297,106,22,221,208,1274,546,346,266,128,40
AVERIWI01,2,1976,William,Averitt,BUF,3,N,75,1136,589,20,58,78,134,30,5,0,127,619,234,169,121,0,0
AzubuKe01,2,2007,Kelenna,Azubuike,GSW,1,N,81,1736,692,107,217,324,75,45,34,58,159,587,261,138,99,195,71
AzubuKe01,2,2008,Kelenna,Azubuike,GSW,2,N,74,2380,1063,112,258,370,117,57,50,95,183,845,392,229,185,210,94
AzubuKe01,2,2009,Kelenna,Azubuike,GSW,3,N,9,231,125,12,29,41,10,5,9,7,16,88,48,28,19,27,10
BAGLEJO01,2,1983,John,Bagley,CLE,1,N,76,1712,673,49,107,156,333,78,4,170,113,607,257,198,157,17,2
BAGLEJO01,2,1984,John,Bagley,CLE,2,N,81,2401,804,54,237,291,697,129,5,207,132,693,338,167,125,26,3
BAGLEJO01,2,1985,John,Bagley,CLE,3,N,78,2472,911,76,199,275,735,122,10,239,165,865,366,215,170,37,9
BAILEJA01,0,1980,James,Bailey,SEA,1,N,82,2539,1145,192,415,607,98,74,143,219,332,889,444,361,256,2,1
BAILEJA01,0,1981,James,Bailey,TOT,2,N,77,1468,659,127,264,391,65,42,83,139,270,505,261,224,137,0,0
BAILEJA01,0,1982,James,Bailey,TOT,3,N,75,1765,996,171,303,474,67,43,60,196,271,774,385,322,226,1,0
BAILETH01,0,1984,Thurl,Bailey,UTA,1,N,80,2481,1212,153,372,525,138,51,105,152,215,1034,507,234,197,1,1
BAILETH01,0,1985,Thurl,Bailey,UTA,2,N,82,2358,1196,148,345,493,153,42,114,144,160,1077,483,277,230,7,0
BAILETH01,0,1986,Thurl,Bailey,UTA,3,N,81,2155,1116,145,287,432,102,38,88,123,150,1036,463,236,190,2,0
BAKERVI01,0,1994,Vin,Baker,MIL,1,N,82,3361,1451,289,557,846,296,86,116,221,277,1229,594,432,256,24,7
BAKERVI01,0,1995,Vin,Baker,MIL,2,N,82,3319,1729,263,545,808,212,68,89,216,272,1429,699,479,321,48,10
BAKERVI01,0,1996,Vin,Baker,MIL,3,N,78,3159,1637,267,537,804,211,81,112,245,275,1251,632,521,358,54,15
BalkmRe01,0,2007,Renaldo,Balkman,NYK,1,N,65,949,224,83,133,216,40,44,30,37,132,186,91,95,41,12,1
BalkmRe01,0,2008,Renaldo,Balkman,DEN,2,N,53,783,264,86,117,203,34,47,23,35,98,197,110,65,42,7,2
BalkmRe01,0,2009,Renaldo,Balkman,DEN,3,N,13,91,14,4,19,23,7,8,2,6,16,18,6,6,2,7,0
BALLAGR01,0,1978,Greg,Ballard,WA1,1,N,82,1552,639,143,307,450,116,58,30,97,167,559,260,172,119,0,0
BALLAGR01,0,1979,Greg,Ballard,WA1,2,N,82,2438,1277,240,398,638,159,90,36,133,197,1101,545,227,171,47,16
BALLAGR01,0,1980,Greg,Ballard,WA1,3,N,82,2610,1271,167,413,580,195,118,39,117,194,1186,549,196,166,32,7
BANKSGE01,0,1982,Gene,Banks,SAS,1,N,81,2722,1206,222,390,612,279,78,21,171,229,919,505,278,196,5,0
BANKSGE01,0,1983,Gene,Banks,SAS,2,N,80,2600,1049,204,378,582,254,105,23,166,256,747,424,270,200,6,1
BANKSGE01,0,1984,Gene,Banks,SAS,3,N,82,2091,778,133,312,445,234,65,13,140,220,493,289,257,199,3,1
BANKSMA01,2,2004,Marcus,Banks,BOS,1,N,81,1145,372,29,97,126,155,63,13,79,146,286,115,163,121,59,21
BANKSMA01,2,2005,Marcus,Banks,TOT,2,N,58,1495,578,23,112,135,220,54,11,119,162,468,219,147,118,63,22
BANKSMA01,2,2006,Marcus,Banks,PHO,3,N,45,501,221,10,28,38,60,23,3,40,70,196,84,60,48,29,5
BANTOMI01,0,1974,Mike,Bantom,PHO,1,N,82,2239,1021,211,342,553,159,62,47,0,273,907,418,259,185,0,0
BANTOMI01,0,1975,Mike,Bantom,TOT,2,N,73,1571,576,140,251,391,105,28,28,0,221,476,220,199,136,0,0
BANTOMI01,0,1976,Mike,Bantom,TOT,3,N,77,1909,946,184,287,471,102,63,49,0,233,755,361,310,224,0,0
BARBOLE01,2,2004,Leandrinho,Barbosa,PHO,1,N,63,1087,442,32,98,130,126,30,7,87,127,354,168,69,55,139,51
BARBOLE01,2,2005,Leandrinho,Barbosa,PHO,2,N,57,1591,744,31,119,150,158,48,6,89,145,567,273,147,111,196,87
BARBOLE01,2,2006,Leandrinho,Barbosa,PHO,3,N,80,2617,1444,22,192,214,317,96,15,146,210,1111,529,232,196,438,190
BareaJo01,2,2007,Jose,Barea,DAL,1,N,44,463,191,4,43,47,58,14,1,35,48,170,71,35,28,54,21
BareaJo01,2,2008,Jose,Barea,DAL,2,N,78,1582,614,35,136,171,266,37,5,103,120,553,245,93,70,152,54
BareaJo01,2,2009,Jose,Barea,DAL,3,N,78,1546,596,17,129,146,258,35,6,102,119,527,232,90,76,157,56
BargnAn01,0,2007,Andrea,Bargnani,TOR,1,N,78,1856,792,50,238,288,89,23,37,88,210,725,280,169,142,261,90
BargnAn01,0,2008,Andrea,Bargnani,TOR,2,N,78,2461,1202,70,346,416,94,34,97,135,242,958,431,266,221,291,119
BargnAn01,0,2009,Andrea,Bargnani,TOR,3,N,80,2799,1376,105,388,493,93,25,111,120,215,1143,537,234,181,325,121
BARKLCH01,0,1985,Charles,Barkley,PHI,1,N,80,2952,1603,354,672,1026,312,173,125,350,333,1041,595,578,396,75,17
BARKLCH01,0,1986,Charles,Barkley,PHI,2,N,68,2740,1564,390,604,994,331,119,104,322,252,937,557,564,429,104,21
BARKLCH01,0,1987,Charles,Barkley,PHI,3,N,80,3170,2264,385,566,951,254,100,103,304,278,1283,753,951,714,157,44
BARNEMA01,0,1975,Marvin,Barnes,STL,1,A,67,2487,1616,0,725,725,149,124,134,230,273,1355,681,339,251,11,3
BARNEMA01,0,1976,Marvin,Barnes,DET,2,N,53,989,510,69,184,253,45,38,33,0,139,452,202,156,106,0,0
BARNEMA01,0,1977,Marvin,Barnes,TOT,3,N,60,1646,686,135,304,439,136,64,83,136,241,661,279,182,128,0,0
BARNEMA02,0,2004,Matt,Barnes,SAC,1,N,43,714,164,49,84,133,57,30,7,45,80,151,62,58,35,22,5
BARNEMA02,0,2005,Matt,Barnes,TOT,2,N,56,632,175,48,73,121,28,20,7,30,100,140,70,47,32,15,3
BARNEMA02,0,2006,Matt,Barnes,GSW,3,N,76,1815,746,91,259,350,156,73,41,105,188,628,275,123,90,290,106
BARREAN01,2,2005,Andre,Barrett,TOT,1,N,19,282,87,9,16,25,52,10,0,15,13,104,38,12,9,14,2
BARREAN01,2,2006,Andre,Barrett,CHI,2,N,6,28,8,1,4,5,7,0,0,4,4,8,4,0,0,0,0
BARREAN01,2,2007,Andre,Barrett,LAC,3,N,4,26,6,0,1,1,7,0,0,0,1,5,2,2,1,3,1
BARRMI01,2,1973,Mike,Barr,VIR,1,A,45,652,199,0,71,71,82,27,4,60,80,171,82,43,33,5,2
BARRMI01,2,1974,Mike,Barr,STL,2,A,54,1341,300,0,95,95,176,67,14,100,117,269,136,41,28,2,0
BARRMI01,2,1975,Mike,Barr,STL,3,A,56,1048,300,0,109,109,174,64,7,83,76,240,124,55,46,16,6
BARRODA01,2,1990,Dana,Barros,SEA,1,N,66,750,418,17,54,71,111,23,1,54,40,311,154,85,78,81,32
BARRODA01,2,1991,Dana,Barros,SEA,2,N,75,1331,619,17,64,81,125,51,4,56,84,493,238,79,60,186,83
BARRODA01,2,1992,Dana,Barros,SEA,3,N,69,1243,541,18,89,107,151,63,3,58,78,474,214,59,49,169,64
BARRYBR01,2,1996,Brent,Barry,LAC,1,N,59,1094,442,30,80,110,154,51,15,76,88,379,155,93,76,173,56
BARRYBR01,2,1997,Brent,Barry,TOT,2,N,58,1600,631,29,142,171,153,64,27,104,118,506,213,134,115,229,90
BARRYBR01,2,1998,Brent,Barry,CHI,3,N,37,1181,412,39,105,144,116,42,11,72,98,356,141,101,78,172,52
BARRYJO01,2,1993,Jon,Barry,MIL,1,N,72,1242,445,36,110,146,168,102,17,83,110,382,158,122,97,115,32
BARRYJO01,2,1994,Jon,Barry,MIL,2,N,52,602,191,15,34,49,85,30,4,41,54,134,57,80,61,48,16
BARRYJO01,2,1995,Jon,Barry,GSW,3,N,68,712,257,17,46,63,85,33,11,42,51,185,91,37,31,93,44
BASSBR01,0,2006,Brandon,Bass,NOO,1,N,21,161,42,13,30,43,3,2,3,10,16,44,15,16,12,1,0
BASSBR01,0,2007,Brandon,Bass,DAL,2,N,79,1554,654,120,227,347,58,22,48,82,150,493,246,197,162,3,0
BASSBR01,0,2008,Brandon,Bass,DAL,3,N,81,1577,686,129,238,367,43,27,55,86,140,508,252,210,182,6,0
BASSETI01,0,1974,Tim,Bassett,SDQ,1,A,72,1998,573,0,526,526,117,45,36,97,159,518,244,146,82,4,3
BASSETI01,0,1975,Tim,Bassett,NYN,2,A,84,1790,405,0,531,531,65,47,41,97,247,396,173,98,58,6,1
BASSETI01,0,1976,Tim,Bassett,NYN,3,N,76,2442,687,175,466,641,109,95,53,0,246,739,293,177,101,0,0
BATESBI01,2,1980,Billyray,Bates,POR,1,N,77,1560,1062,71,86,157,196,82,6,149,120,902,439,199,170,54,14
BATESBI01,2,1981,Billyray,Bates,POR,2,N,75,1229,832,53,55,108,111,41,5,93,100,692,327,211,166,41,12
BATESBI01,2,1982,Billyray,Bates,TOT,3,N,19,304,123,11,8,19,14,14,3,12,19,145,55,22,11,5,2
BATTISH01,0,2002,Shane,Battier,MEM,1,N,78,2383,756,128,217,345,105,102,88,68,207,569,275,145,120,216,86
BATTISH01,0,2003,Shane,Battier,MEM,2,N,79,1947,669,102,201,303,101,101,58,56,187,543,242,164,120,186,65
BATTISH01,0,2004,Shane,Battier,MEM,3,N,80,2516,792,158,255,413,126,91,77,75,201,613,271,228,180,177,70
BATTITO01,1,1998,Tony,Battie,BOS,1,N,50,1121,335,96,204,300,53,29,71,45,159,283,147,61,41,3,0
BATTITO01,1,1999,Tony,Battie,BOS,2,N,82,1505,541,152,258,410,63,47,70,67,249,459,219,151,102,8,1
BATTITO01,1,2000,Tony,Battie,BOS,3,N,40,845,260,73,160,233,16,27,60,37,126,201,108,69,44,3,0
BATTLJO01,2,1986,John,Battle,ATL,1,N,64,804,381,16,44,60,124,29,5,60,76,315,144,126,93,10,0
BATTLJO01,2,1987,John,Battle,ATL,2,N,67,1227,713,26,87,113,158,31,5,75,84,613,278,188,141,41,16
BATTLJO01,2,1988,John,Battle,ATL,3,N,82,1672,779,30,110,140,197,42,9,104,125,628,287,238,194,34,11
BATTLKE01,2,1990,Kenny,Battle,TOT,1,N,56,945,339,83,93,176,62,60,18,53,108,282,133,93,70,24,3
BATTLKE01,2,1991,Kenny,Battle,TOT,2,N,16,92,32,4,12,16,4,2,2,4,10,17,11,12,10,1,0
BATTLKE01,2,1992,Kenny,Battle,BOS,3,N,3,29,14,7,4,11,2,1,0,2,2,13,6,2,2,1,0
